id,licenseNumber,licenseStatus,licenseTerm,licenseType,licenseDesignation,issueDate,expirationDate,licenseStatusDate,businessLegalName,businessDbaName,businessOwnerName,businessStructure,activity,premiseStreetAddress,premiseCity,premiseState,premiseCounty,premiseZipCode,businessEmail,businessPhone,parcelNumber,PremiseLatitude,PremiseLongitude
21,C12-0000335-LIC,Active,Annual,Commercial -  Microbusiness,Adult-Use and Medicinal,01/20/2021 00:00:00,01/20/2027 00:00:00,,Seventh Wave LLC,Seventh Wave LLC,"Christina  Beltram, Dimas Oliva, Eliza Espinoza, John Nicoll, Reina Layug, timo espinoza",Limited Liability Company,"Distributor, Level 1 Manufacturer, Retailer Non-Storefront",Not Published,Data Not Available,CA,Humboldt,Data Not Available,Timoespinoza@gmail.Com,(415) 948-4719,Data Not Available,,
22,C12-0000336-LIC,Expired,Provisional,Commercial -  Microbusiness,Adult-Use and Medicinal,02/02/2021 00:00:00,02/02/2022 00:00:00,,"Reefer Madness, LLC",REEFER MADNESS,Steven Wijatyk,Limited Liability Company,"Level 1 Manufacturer, Cultivator (less than 10K sq ft), Indoor, Distributor",Not Published,Data Not Available,CA,Riverside,Data Not Available,Steven.J.Wijatyk@gmail.Com,(602) 618-8127,Data Not Available,,
23,C12-0000337-LIC,Expired,Provisional,Commercial -  Microbusiness,Adult-Use and Medicinal,02/08/2021 00:00:00,02/08/2024 00:00:00,,"Moval Marijuana, LLC",Moval Connect,"Christopher  Henry, Michael Lee",Limited Liability Company,"Level 1 Manufacturer, Retailer, Distributor","24889 Elder Ave, Unit 2 & 3",Moreno Valley,CA,Riverside,92557,Hicks1206@gmail.Com,(951) 880-6158,Data Not Available,33.940921,-117.228411
24,C12-0000338-LIC,Surrendered,Annual,Commercial -  Microbusiness,Adult-Use and Medicinal,03/02/2021 00:00:00,03/02/2026 00:00:00,,"Zaftig, LLC.",DREAM BISSS LLC,Brett Olson,Limited Liability Company,"Distributor, Retailer Non-Storefront, Level 1 Manufacturer",Not Published,Data Not Available,CA,Sacramento,Data Not Available,Info.Zaftig@gmail.Com,(916) 500-7025,Data Not Available,,
25,C12-0000339-LIC,Active,Annual,Commercial -  Microbusiness,Adult-Use,03/04/2021 00:00:00,03/04/2027 00:00:00,,"Pinnacle Cultivators, LLC","Pinnacle Cultivators, LLC",Kole Heston,Limited Liability Company,"Cultivator (less than 10K sq ft), Distributor, Indoor, Level 1 Manufacturer",Not Published,Data Not Available,CA,Shasta,Data Not Available,Pinnaclecultivators@yahoo.Com,(530) 941-9152,Data Not Available,,
26,C12-0000340-LIC,Active,Annual,Commercial -  Microbusiness,Adult-Use and Medicinal,03/09/2021 00:00:00,03/09/2027 00:00:00,,Nibble 390h LLC,NIBBLE 390H LLC,"Chaudhry Ali, Isaac Kim, James Kim, Raquel Origel, Tak Soto, Vivian Khong",Limited Liability Company,"Level 1 Manufacturer, Retailer, Distributor",390 H St N,SN Bernrdno,CA,San Bernardino,92410,Licensing@shrynegroup.Com,(215) 582-7666,Data Not Available,34.106198,-117.301249
27,C12-0000341-LIC,Expired,Provisional,Commercial -  Microbusiness,Adult-Use and Medicinal,03/11/2021 00:00:00,03/11/2023 00:00:00,,Tohnic Distribution,Lost Coast Distribution,"Chad  Steelman, Jodi Steelman, Rob Golightly",Corporation,"Retailer Non-Storefront, Level 1 Manufacturer, Distributor",Not Published,Data Not Available,CA,Humboldt,Data Not Available,Chad@humboldtmjco.Com,(707) 798-0908,Data Not Available,,
90,C12-0000342-LIC,Active,Annual,Commercial -  Microbusiness,Adult-Use and Medicinal,03/12/2021 00:00:00,03/12/2027 00:00:00,,Pretty Cannabis Co.,PRETTY CANNABIS CO.,"Osborne Monis, Vardges Adloyan",Corporation,"Level 1 Manufacturer, Retailer Non-Storefront, Distributor",Not Published,Data Not Available,CA,Riverside,Data Not Available,Colomajazz@gmail.Com,(310) 561-0932,Data Not Available,,
91,C12-0000343-LIC,Active,Annual,Commercial -  Microbusiness,Adult-Use and Medicinal,03/26/2021 00:00:00,03/26/2027 00:00:00,,"Canndis, Inc.","Canndis, Inc.",Yong Wang,Corporation,"Distributor, Indoor, Cultivator (less than 10K sq ft), Retailer Non-Storefront, Level 1 Manufacturer - Type N",Not Published,Data Not Available,CA,Riverside,Data Not Available,Jj@tezlawfirm.Com,(909) 374-6995,Data Not Available,,
92,C12-0000344-LIC,Active,Annual,Commercial -  Microbusiness,Adult-Use and Medicinal,03/26/2021 00:00:00,03/26/2027 00:00:00,,Blazed Utopia LLC,Blazed Utopia,SHADEE RAHMAN,Limited Liability Company,"Nursery, Level 1 Manufacturer, Cultivator (less than 10K sq ft), Indoor, Distributor",Not Published,Data Not Available,CA,Riverside,Data Not Available,Shadee33@hotmail.Com,(760) 497-4340,Data Not Available,,
93,C12-0000345-LIC,Active,Annual,Commercial -  Microbusiness,Adult-Use and Medicinal,03/29/2021 00:00:00,03/29/2027 00:00:00,,Quality Buds LLC,Quality Buds,FATIMA RAHMAN,Limited Liability Company,"Distributor, Indoor, Cultivator (less than 10K sq ft), Level 1 Manufacturer - Type N",Not Published,Data Not Available,CA,Riverside,Data Not Available,Fatimarahman208@gmail.Com,(951) 581-8134,Data Not Available,,
94,C12-0000346-LIC,Expired,Annual,Commercial -  Microbusiness,Adult-Use and Medicinal,03/29/2021 00:00:00,03/29/2026 00:00:00,,Kenabisa L.L.C.,Holy Water Extracts,"Monish Patel, Sudheer Chikkere",Limited Liability Company,"Distributor, Level 1 Manufacturer, Retailer Non-Storefront",Not Published,Data Not Available,CA,Alameda,Data Not Available,Kenabisa.LLC@gmail.Com,(925) 984-9436,Data Not Available,,
95,C12-0000347-LIC,Active,Annual,Commercial -  Microbusiness,Adult-Use and Medicinal,03/29/2021 00:00:00,03/29/2027 00:00:00,,"Ganjery, LLC",THE GANJERY,"Anthony Pisarski, Cherie Newell, Gaurav Mehta, Kenneth Hamik, Stephen Gieder",Limited Liability Company,"Retailer, Level 1 Manufacturer, Distributor","1580 Nursery Rd, Suite B/C/P/Q",Mckinleyville,CA,Humboldt,95519,Steve@theganjery.Com,(707) 362-6511,Data Not Available,40.936298,-124.102926
96,C12-0000348-LIC,Active,Annual,Commercial -  Microbusiness,Adult-Use and Medicinal,04/03/2025 00:00:00,04/03/2027 00:00:00,,Verdure Nascent LLC,"Verdure Nascent, LLC",Bijan Afar,Limited Liability Company,"Cultivator (less than 10K sq ft), Indoor, Distributor-Transport Only, Level 1 Manufacturer",Not Published,Data Not Available,CA,Los Angeles,Data Not Available,Drafar@gmail.Com,(310) 770-5580,Data Not Available,,
97,C12-0000349-LIC,Expired,Provisional,Commercial -  Microbusiness,Adult-Use and Medicinal,04/05/2021 00:00:00,04/05/2025 00:00:00,,Calyfx,"CalyFx, Inc",Dennis D'Alessio,Corporation,"Level 1 Manufacturer, Retailer Non-Storefront, Cultivator (less than 10K sq ft), Indoor, Distributor",Not Published,Data Not Available,CA,Riverside,Data Not Available,Dennis@sbn-Corp.Com,(949) 378-3650,Data Not Available,,
98,C12-0000350-LIC,Expired,Provisional,Commercial -  Microbusiness,Adult-Use and Medicinal,04/06/2021 00:00:00,04/06/2024 00:00:00,,Brown Dog Health And Wellness,Med Tree Seeds,"Andrew Milks, Charles Eriksen, Hasib Siddique, Ruslan Magidov, William Echeverri",Corporation,"Retailer, Level 1 Manufacturer - Type N, Nursery, Distributor, Indoor, Cultivator (less than 10K sq ft)",13570 Palm Dr,DSRT Hot SPGS,CA,San Bernardino,92240,Andrewmilks@gmail.Com,(760) 251-5300,Data Not Available,34.40857978,-117.36697901
99,C12-0000351-LIC,Expired,Provisional,Commercial -  Microbusiness,Adult-Use and Medicinal,04/09/2021 00:00:00,04/09/2022 00:00:00,,Golden State Recycling Collective,Brite Labs,Brian Brown,Corporation,"Distributor, Retailer Non-Storefront, Level 1 Manufacturer",Not Published,Data Not Available,CA,Alameda,Data Not Available,Brown@britelabs.Com,(510) 250-9330,Data Not Available,,
100,C12-0000352-LIC,Expired,Annual,Commercial -  Microbusiness,Adult-Use and Medicinal,04/09/2021 00:00:00,04/09/2026 00:00:00,,"Pk Solutions, Inc.",PK,"Keith  Kemp, Raquel Kemp",Corporation,"Level 1 Manufacturer - Type N, Distributor, Indoor, Cultivator (less than 10K sq ft)",Not Published,Data Not Available,CA,Sacramento,Data Not Available,Pkmanagementsolutions@gmail.Com,(209) 922-3355,Data Not Available,,
101,C12-0000353-LIC,Active,Annual,Commercial -  Microbusiness,Adult-Use and Medicinal,04/13/2021 00:00:00,04/13/2027 00:00:00,,Tip Top Farms,TIP TOP FARMS,"Amarjit Malhi, Andres Sanchez, Charles Lambert, Jose  Rodrigues, Robert Villalobos",Limited Liability Company,"Retailer, Cultivator (less than 10K sq ft), Distributor, Indoor",377 4th St,Gustine,CA,Merced,95322,Charleslambert56@yahoo.Com,(209) 614-9314,Data Not Available,37.25669,-120.998927
102,C12-0000354-LIC,Surrendered,Provisional,Commercial -  Microbusiness,Adult-Use and Medicinal,04/26/2021 00:00:00,04/26/2022 00:00:00,,"Roots Oakland, LLC",Roots Oakland,"Jose Palacios, Joseph Canales, Roney Miranda",Limited Liability Company,"Retailer Non-Storefront, Level 1 Manufacturer, Distributor",Not Published,Data Not Available,CA,Alameda,Data Not Available,Rmiranda.Mba@gmail.Com,(510) 730-5700,Data Not Available,,
103,C12-0000355-LIC,Active,Annual,Commercial -  Microbusiness,Adult-Use,05/06/2021 00:00:00,05/06/2027 00:00:00,,Decibel Enterprise Inc.,Decibel Enterprise INC.,"Derek Hubbard, Michael McGillis, Sean Williams",Corporation,"Level 1 Manufacturer, Nursery, Indoor, Distributor, Cultivator (less than 10K sq ft)",Not Published,Data Not Available,CA,Santa Cruz,Data Not Available,Derek@decibelgardens.Com,(714) 322-7333,Data Not Available,,
104,C12-0000356-LIC,Active,Annual,Commercial -  Microbusiness,Adult-Use and Medicinal,05/06/2021 00:00:00,05/06/2026 00:00:00,,"Brodeo, Inc.","BRODEO, INC.","Mark Taylor, Russell Smith, Tyler Smith, William  Shevlin",Corporation,"Cultivator (less than 10K sq ft), Distributor, Indoor, Nursery, Level 1 Manufacturer",Not Published,Data Not Available,CA,Santa Cruz,Data Not Available,Tyler@3brosgrow.Com,(831) 588-0852,Data Not Available,,
105,C12-0000357-LIC,Expired,Annual,Commercial -  Microbusiness,Adult-Use and Medicinal,05/10/2021 00:00:00,05/10/2023 00:00:00,,"Humboldt Apothecary, Inc.",Humboldt Apothecary,"Gillian Levy, Susan Cleverdon",Corporation,"Distributor, Level 1 Manufacturer - Type N, Retailer Non-Storefront",Not Published,Data Not Available,CA,Humboldt,Data Not Available,Humboldtapothecary@gmail.Com,(707) 407-7693,Data Not Available,,
106,C12-0000358-LIC,Revoked,Provisional,Commercial -  Microbusiness,Adult-Use and Medicinal,05/17/2021 00:00:00,05/17/2025 00:00:00,,Care California Consultation Inc.,Buddha Company,"franco brunetti, gabriella ramirez",Corporation,"Level 1 Manufacturer, Distributor, Indoor, Cultivator (less than 10K sq ft)",Not Published,Data Not Available,CA,Los Angeles,Data Not Available,Carecaliforniaconsultation@gmail.Com,(310) 968-6762,Data Not Available,,
107,C12-0000359-LIC,Active,Annual,Commercial -  Microbusiness,Adult-Use and Medicinal,06/01/2021 00:00:00,06/01/2026 00:00:00,,"S.T. Consulting And Services, Inc.",Sticky Thumb,"farhad doctor, Kang Yang, Xiahua Guo",Corporation,"Distributor, Retailer Non-Storefront, Level 1 Manufacturer",Not Published,Data Not Available,CA,Alameda,Data Not Available,Farhad_Doctor@yahoo.Com,(650) 520-9451,Data Not Available,,
108,C12-0000360-LIC,Expired,Provisional,Commercial -  Microbusiness,Adult-Use and Medicinal,06/07/2021 00:00:00,06/07/2024 00:00:00,,Canna-Xpress LLC,Canna-Xpress LLC,Tamika Boyce,Limited Liability Company,"Nursery, Level 1 Manufacturer, Cultivator (less than 10K sq ft), Distributor",Not Published,Data Not Available,CA,Los Angeles,Data Not Available,Tamikab@canna-Xpress.Com,(562) 753-4973,Data Not Available,,
109,C12-0000361-LIC,Active,Annual,Commercial -  Microbusiness,Adult-Use and Medicinal,06/09/2021 00:00:00,06/09/2026 00:00:00,,"Harbor Caregivers, Inc.","Cannasseurs Club, The Gas Station",VRUIR SHAMIRYAN,Corporation,"Retailer, Distributor, Indoor, Cultivator (less than 10K sq ft)",11307 Vanowen St,N Hollywood,CA,Los Angeles,91605,Vshamiryan@yahoo.Com,(818) 697-2067,Data Not Available,34.194368,-118.377079
110,C12-0000362-LIC,Revoked,Annual,Commercial -  Microbusiness,Adult-Use and Medicinal,06/16/2021 00:00:00,06/16/2025 00:00:00,,High Grade Enterprises,High Grade Enterprises,"Jasen Diaz, Vanessa Loera",Corporation,"Level 1 Manufacturer, Retailer Non-Storefront, Distributor",Not Published,Data Not Available,CA,Alameda,Data Not Available,Highgradeassociates@gmail.Com,(510) 340-8510,Data Not Available,,
111,C12-0000363-LIC,Expired,Provisional,Commercial -  Microbusiness,Adult-Use and Medicinal,06/22/2021 00:00:00,06/22/2023 00:00:00,,Smart Med Solutions,SMART MED Solutions,Raffi Setrakian,Corporation,"Level 1 Manufacturer - Type N, Nursery, Distributor, Indoor, Cultivator (less than 10K sq ft)",Not Published,Data Not Available,CA,Los Angeles,Data Not Available,Raffi@lgitek.Com,(818) 645-2020,Data Not Available,,
112,C12-0000364-LIC,Active,Annual,Commercial -  Microbusiness,Adult-Use and Medicinal,06/23/2025 00:00:00,06/23/2026 00:00:00,,Green Garden Cultivation,Flight Path,ANTHONY HOVSEPIAN,Corporation,"Level 1 Manufacturer, Cultivator (less than 10K sq ft), Indoor, Distributor",Not Published,Data Not Available,CA,Riverside,Data Not Available,Tony@greengardencultivation.Com,(818) 731-5807,Data Not Available,,
4106,C12-0000365-LIC,Active,Annual,Commercial -  Microbusiness,Adult-Use,07/06/2021 00:00:00,07/06/2026 00:00:00,,"The Emerald Kid, Inc.","The Emerald Kid, Inc.","Kimberly Sanders, Lucas Sanders",Corporation,"Distributor, Indoor, Cultivator (less than 10K sq ft), Nursery, Mixed Light, Level 1 Manufacturer, Retailer",100 Stagecoach Ln,Willow Creek,CA,Humboldt,95573,Luke@terpmansion.Com,(707) 407-8006,Data Not Available,40.945554,-123.642265
4162,C12-0000366-LIC,Active,Annual,Commercial -  Microbusiness,Adult-Use and Medicinal,07/06/2021 00:00:00,07/06/2026 00:00:00,,"Fiacre, Inc.","Fiacre, Inc.","John Nguyen, Michael Nguyen",Corporation,"Distributor, Indoor, Cultivator (less than 10K sq ft), Retailer Non-Storefront, Level 1 Manufacturer, Nursery",Not Published,Data Not Available,CA,Contra Costa,Data Not Available,Michael.Nguyen@fiacreinc.Com,(925) 586-7371,Data Not Available,,
4163,C12-0000367-LIC,Expired,Provisional,Commercial -  Microbusiness,Adult-Use and Medicinal,07/07/2021 00:00:00,07/07/2025 00:00:00,,"Shoebox Distribution, Inc",Shoebox Distribution,Amin Khan,Corporation,"Level 1 Manufacturer - Type N, Retailer Non-Storefront, Distributor",Not Published,Data Not Available,CA,Alameda,Data Not Available,Shoeboxdistro@protonmail.Com,(925) 765-8824,Data Not Available,,
4164,C12-0000368-LIC,Active,Annual,Commercial -  Microbusiness,Adult-Use and Medicinal,08/22/2025 00:00:00,08/22/2026 00:00:00,,Pinnacle Gardens LLC,Pinnacle Gardens LLC,"Edilberto Bonet, Efrain Delgado, Pablo Bayo, Ranjiv Sondhi",Limited Liability Company,"Distributor, Indoor, Cultivator (less than 10K sq ft), Level 1 Manufacturer",Not Published,Data Not Available,CA,Solano,Data Not Available,Laz@lmslim.Com,(786) 287-6306,Data Not Available,,
4165,C12-0000369-LIC,Surrendered,Provisional,Commercial -  Microbusiness,Adult-Use and Medicinal,07/12/2021 00:00:00,07/12/2022 00:00:00,,Roman Kardonskiy,Data Not Available,Roman Kardonskiy,Sole Proprietorship,"Distributor, Indoor, Cultivator (less than 10K sq ft), Level 1 Manufacturer",Not Published,Data Not Available,CA,Los Angeles,Data Not Available,Rkardonskiy@gmail.Com,(323) 788-1255,Data Not Available,,
4166,C12-0000370-LIC,Active,Annual,Commercial -  Microbusiness,Adult-Use and Medicinal,07/12/2021 00:00:00,07/12/2026 00:00:00,,"Nibble Easy, LLC",STIIIZY 909,"Chaundry Ali, Isaac Kim, James Kim, Raquel Origel, Tak Sato, Vivian Khong",Limited Liability Company,"Distributor, Level 1 Manufacturer, Retailer",1181 S E St,SN Bernrdno,CA,San Bernardino,92408,Licensing@shrynegroup.Com,(213) 567-4201,Data Not Available,34.080356,-117.293839
4167,C12-0000371-LIC,Active,Annual,Commercial -  Microbusiness,Adult-Use,07/19/2021 00:00:00,07/19/2026 00:00:00,,Tall Tree Society LLC,Tall Tree Society LLC,"Carson Eggerding, Shane Gary",Limited Liability Company,"Distributor, Level 1 Manufacturer, Retailer Non-Storefront",Not Published,Data Not Available,CA,Mendocino,Data Not Available,Shane@talltreesociety.Com,(616) 550-7910,Data Not Available,,
4168,C12-0000372-LIC,Surrendered,Provisional,Commercial -  Microbusiness,Adult-Use and Medicinal,07/22/2021 00:00:00,07/22/2022 00:00:00,,Osanyin LLC,Osanyin,"Daria  Deutschbein, Esailama Artry-Diouf",Limited Liability Company,"Retailer Non-Storefront, Nursery, Cultivator (less than 10K sq ft), Distributor",Not Published,Data Not Available,CA,Alameda,Data Not Available,Esailama1@gmail.Com,(916) 705-8842,Data Not Available,,
4169,C12-0000373-LIC,Active,Annual,Commercial -  Microbusiness,Adult-Use and Medicinal,07/26/2021 00:00:00,07/26/2026 00:00:00,,Kolaboration Vallejo LLC,V-Town Farms,"Andrew Wesley, Brook Eagle, Charles Wesley, Martin Wesley, Micalah Frey, William Tomlinson",Limited Liability Company,"Retailer, Level 1 Manufacturer, Distributor","5184 Sonoma Blvd, Suite 300",Vallejo,CA,Solano,94589,Chuck@riovistafarms.Com,(480) 225-1167,Data Not Available,38.148506,-122.253245
4170,C12-0000374-LIC,Active,Annual,Commercial -  Microbusiness,Adult-Use and Medicinal,07/26/2021 00:00:00,07/26/2026 00:00:00,,Uplo LLC,"UPLO, LLC","Armando Cervantes, Jeffrey Allenstein, Sean Cavanaugh",Limited Liability Company,"Level 1 Manufacturer, Nursery, Retailer Non-Storefront, Distributor, Cultivator (less than 10K sq ft)",Not Published,Data Not Available,CA,Alameda,Data Not Available,Tomas@kamatree.Com,(415) 722-9484,Data Not Available,,
4171,C12-0000375-LIC,Expired,Provisional,Commercial -  Microbusiness,Adult-Use and Medicinal,07/28/2021 00:00:00,07/28/2025 00:00:00,,Kurated LLC,KURATED,Douglas Stewart,Limited Liability Company,"Distributor, Retailer Non-Storefront, Level 1 Manufacturer - Type N",Not Published,Data Not Available,CA,Alameda,Data Not Available,Kurated.Shop@gmail.Com,(510) 735-1471,Data Not Available,,
1762,C12-0000376-LIC,Expired,Annual,Commercial -  Microbusiness,Adult-Use and Medicinal,08/16/2021 00:00:00,08/16/2025 00:00:00,,Headwater Organics LLC,Headwater Organics LLC,"elizabeth yokoh, Joshua Tanzer",Limited Liability Company,"Distributor-Transport Only, Cultivator (less than 10K sq ft), Mixed Light, Level 1 Manufacturer",Not Published,Data Not Available,CA,Humboldt,Data Not Available,Headwaterorganics@gmail.Com,(724) 902-9317,Data Not Available,,
1763,C12-0000377-LIC,Expired,Provisional,Commercial -  Microbusiness,Adult-Use and Medicinal,08/17/2021 00:00:00,08/17/2024 00:00:00,,Sibo LLC,Cloverdaledelivers.com,Shawn Bovee,Limited Liability Company,"Distributor-Transport Only, Cultivator (less than 10K sq ft), Nursery, Retailer Non-Storefront",Not Published,Data Not Available,CA,Sonoma,Data Not Available,Siboworx@gmail.Com,(707) 404-8124,Data Not Available,,
1764,C12-0000378-LIC,Surrendered,Provisional,Commercial -  Microbusiness,Adult-Use and Medicinal,08/31/2021 00:00:00,08/31/2024 00:00:00,,Redefining Organics LLC,Tahoe Cannabis Company,"Andrew Mytelka, Benjamin Mytelka, Craig Mytelka, Hoyt Strickland, Kevin Cox, Oliver Starr",Limited Liability Company,"Distributor, Indoor, Cultivator (less than 10K sq ft), Nursery, Level 1 Manufacturer",Not Published,Data Not Available,CA,El Dorado,Data Not Available,Ben@tahoecannabiscompany.Com,(409) 771-8051,Data Not Available,,
1765,C12-0000379-LIC,Expired,Provisional,Commercial -  Microbusiness,Adult-Use and Medicinal,09/02/2021 00:00:00,09/02/2025 00:00:00,,"Unique Management Solutions, LLC",THE LIFTED SPIRIT COLLECTIVE,Israel Martinez,Limited Liability Company,"Cultivator (less than 10K sq ft), Distributor, Mixed Light, Level 1 Manufacturer",Not Published,Data Not Available,CA,Contra Costa,Data Not Available,Isaachurtado925@gmail.Com,(925) 783-5198,Data Not Available,,
1766,C12-0000380-LIC,Active,Annual,Commercial -  Microbusiness,Adult-Use and Medicinal,09/07/2021 00:00:00,09/07/2026 00:00:00,,Blunt Brothers Inc.,IKANIK FARMS,"Anthony DeSimone, Kelly Khuu, Kristopher  Luu, William Keating",Corporation,"Level 1 Manufacturer - Type N, Retailer, Distributor","2211 Hunts Ln, Suite K",SN Bernrdno,CA,San Bernardino,92408,Bkeating@grupopideka.Com,(916) 572-6445,Data Not Available,34.061007,-117.286938
1767,C12-0000381-LIC,Expired,Annual,Commercial -  Microbusiness,Adult-Use and Medicinal,09/09/2021 00:00:00,09/09/2023 00:00:00,,"The Tahoe Group, LLC","Global Consortium Group, LLC",Thomas Roland,Limited Liability Company,"Level 1 Manufacturer - Type N, Retailer Non-Storefront, Distributor",Not Published,Data Not Available,CA,Sacramento,Data Not Available,Tom.Roland25@gmail.Com,(407) 489-1512,Data Not Available,,
1768,C12-0000382-LIC,Expired,Annual,Commercial -  Microbusiness,Adult-Use and Medicinal,09/22/2021 00:00:00,09/22/2025 00:00:00,,Mchenry Business Services LLC,HERBOLOGY,"Marlowe Mercado, Mitchell  Davis",Limited Liability Company,"Retailer, Level 1 Manufacturer, Distributor-Transport Only",500 East Glenn Ave,Modesto,CA,Stanislaus,95358,Marlowe21@hotmail.Com,(209) 596-8031,Data Not Available,37.600561,-120.988432
1769,C12-0000383-LIC,Expired,Provisional,Commercial -  Microbusiness,Adult-Use and Medicinal,09/23/2021 00:00:00,09/23/2024 00:00:00,,"Moxie Concord, LLC","Moxie Concord, LLC","Jordan Lams, Kevin  Marone",Limited Liability Company,"Level 1 Manufacturer, Retailer Non-Storefront, Distributor",Not Published,Data Not Available,CA,Contra Costa,Data Not Available,Jordan@enjoymoxie.Com,(949) 887-7975,Data Not Available,,
1770,C12-0000384-LIC,Active,Annual,Commercial -  Microbusiness,Adult-Use and Medicinal,10/18/2021 00:00:00,10/18/2026 00:00:00,,S & S Vibes Inc,S & S VIBES,"Bassam Hussein, shayma kadhim",Corporation,"Retailer, Distributor, Indoor, Cultivator (less than 10K sq ft)","1215 Buena Vista St, Unit J",San Jacinto,CA,Riverside,92583,Canada_Shima@hotmail.Com,(951) 251-9199,Data Not Available,33.775442,-116.966923
1771,C12-0000385-LIC,Active,Annual,Commercial -  Microbusiness,Adult-Use and Medicinal,11/01/2021 00:00:00,11/01/2026 00:00:00,,Norcal Medicine Man LLC,Norcal Medicine Man LLC,John Main,Limited Liability Company,"Distributor, Retailer Non-Storefront, Level 1 Manufacturer",Not Published,Data Not Available,CA,Sacramento,Data Not Available,Ncmm.Distro@gmail.Com,(530) 403-3904,Data Not Available,,
1772,C12-0000386-LIC,Active,Annual,Commercial -  Microbusiness,Adult-Use and Medicinal,11/16/2021 00:00:00,11/16/2026 00:00:00,,"Humboldt Garden Supply, Inc.","Humboldt Garden Supply, Inc.","Amber Cook, Julian Montoya",Corporation,"Level 1 Manufacturer, Distributor, Indoor, Cultivator (less than 10K sq ft)",Not Published,Data Not Available,CA,Humboldt,Data Not Available,Cannabis@humboldtgardens.Com,(707) 407-7228,Data Not Available,,
1773,C12-0000387-LIC,Expired,Annual,Commercial -  Microbusiness,Adult-Use and Medicinal,11/29/2021 00:00:00,11/29/2024 00:00:00,,Premier Greens LLC,Weedy,"Chris Wheeler, Matt Winters",Limited Liability Company,"Distributor, Retailer, Level 1 Manufacturer",1231 S Gene Autry Trl,Palm Springs,CA,Riverside,92264,Matt@savageenterprises.Com,(714) 261-3228,Data Not Available,33.806595,-116.49426
1774,C12-0000388-LIC,Active,Annual,Commercial -  Microbusiness,Adult-Use and Medicinal,12/06/2021 00:00:00,12/06/2026 00:00:00,,M & M Telegraph Inc. [Equity Retailer],Root'd in the 510 [Equity Retailer],"Chris Ly, Damian McKinney, Daniel Chung, Rickey McCullough",Corporation,"Retailer, Level 1 Manufacturer, Distributor",4432 Telegraph Ave,Oakland,CA,Alameda,94609,Rickeymmtel@gmail.Com,(510) 798-4681,Data Not Available,37.832657,-122.263173
1775,C12-0000389-LIC,Active,Annual,Commercial -  Microbusiness,Adult-Use and Medicinal,12/21/2021 00:00:00,12/21/2026 00:00:00,,R2h Holdings LLC,R2H Dispensary,"Adham Rahman, Ted Kingston",Limited Liability Company,"Retailer, Level 1 Manufacturer, Cultivator (less than 10K sq ft), Indoor, Distributor",29370 Hunco Way,Lake Elsinore,CA,Riverside,92530,Roots2harvestelsinore@gmail.Com,(818) 818-1069,Data Not Available,33.690705,-117.342317
1776,C12-0000390-LIC,Active,Annual,Commercial -  Microbusiness,Adult-Use and Medicinal,01/03/2022 00:00:00,01/03/2027 00:00:00,,The Source Central Coast Inc.,The Source,Shawn Bean,Corporation,"Distributor, Retailer Non-Storefront, Level 1 Manufacturer",Not Published,Data Not Available,CA,San Luis Obispo,Data Not Available,Shawn.Bean@thesourceslo.Com,(805) 801-0083,Data Not Available,,
1777,C12-0000391-LIC,Surrendered,Provisional,Commercial -  Microbusiness,Adult-Use,01/05/2022 00:00:00,01/05/2024 00:00:00,,Mtdn Rio LLC,MTDN RIO LLC,"evan polk, paul moore, shawn mccain",Limited Liability Company,"Indoor, Distributor, Cultivator (less than 10K sq ft), Level 1 Manufacturer, Retailer Non-Storefront",Not Published,Data Not Available,CA,Solano,Data Not Available,MtdnrioLLC@gmail.Com,(707) 474-1344,Data Not Available,,
1778,C12-0000392-LIC,Surrendered,Provisional,Commercial -  Microbusiness,Adult-Use and Medicinal,01/07/2022 00:00:00,01/07/2024 00:00:00,,"Terp Wholesale, LLC",Terp Wholesale,"Corey Travis, Nathaniel Awbrey, Owen Coumas, Sean Grogan",Limited Liability Company,"Distributor, Level 1 Manufacturer, Retailer Non-Storefront",Not Published,Data Not Available,CA,Sacramento,Data Not Available,Corey@terpwholesale.Com,(415) 890-4480,Data Not Available,,
1779,C12-0000393-LIC,Expired,Provisional,Commercial -  Microbusiness,Adult-Use and Medicinal,01/14/2022 00:00:00,01/14/2023 00:00:00,,Yolo Grande Ctp Inc,Yolo Grande,Sharisse Lanaux,Corporation,"Retailer Non-Storefront, Level 1 Manufacturer, Distributor",Not Published,Data Not Available,CA,Alameda,Data Not Available,Marvin@yologrande.Com,(530) 204-5525,Data Not Available,,
1780,C12-0000394-LIC,Active,Annual,Commercial -  Microbusiness,Adult-Use and Medicinal,01/21/2022 00:00:00,01/21/2027 00:00:00,,"Cwa Consulting, LLC",Black Rain,"Adolph Ward II, Claude Allen",Limited Liability Company,"Retailer Non-Storefront, Level 1 Manufacturer - Type N, Distributor",Not Published,Data Not Available,CA,Alameda,Data Not Available,Claude@kannaoak.Com,(510) 935-3666,Data Not Available,,
