id,licenseNumber,licenseStatus,licenseTerm,licenseType,licenseDesignation,issueDate,expirationDate,licenseStatusDate,businessLegalName,businessDbaName,businessOwnerName,businessStructure,activity,premiseStreetAddress,premiseCity,premiseState,premiseCounty,premiseZipCode,businessEmail,businessPhone,parcelNumber,PremiseLatitude,PremiseLongitude
1907,C10-0000796-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,03/26/2021 00:00:00,03/26/2027 00:00:00,,Tat Koreatown LLC [Equity Retailer],The Artist Tree [Equity Retailer],"Avi Kahan, Mansour  Kalimi, Mitchell Kahan",Limited Liability Company,Data Not Available,520 S Western Ave,Los Angeles,CA,Los Angeles,90020,Avi@theartisttree.Com,(310) 922-3502,Data Not Available,34.0646883,-118.308745
1908,C10-0000797-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,03/31/2021 00:00:00,03/31/2027 00:00:00,,"Nhc-Mb, LLC",NHC MB,"Benjamin Vega, Graham Farrar, Hilal El Tabsh, Kyle Kazan, Mark Vendetti",Limited Liability Company,Data Not Available,495 Morro Bay Blvd,Morro Bay,CA,San Luis Obispo,93442,Licensing@glasshousegroup.Com,(737) 471-5011,Data Not Available,35.366147,-120.847954
1909,C10-0000798-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,04/02/2021 00:00:00,04/02/2027 00:00:00,,Parkway Theater Inc.,Ivy Hill,"Alexis Parle, Ana Chretien, Kevin McCarty, William Koziol",Corporation,Data Not Available,1836 Park Blvd,Oakland,CA,Alameda,94606,Data Not Available,(415) 513-3652,Data Not Available,37.79937,-122.250139
1816,C10-0000799-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,04/02/2021 00:00:00,04/02/2027 00:00:00,,Jva Global Supplies LLC,JVA GLOBAL SUPPLIES LLC,"Andrew  Coggio, Eliot Papas, Gagandeep Gill, Jonathan Skylar, Mandeep Gill, Sandeep  Gill, Victor  Nguyen",Limited Liability Company,Data Not Available,335 Ohair Ct,Santa Rosa,CA,Sonoma,95407,Gagansgrapes@gmail.Com,(916) 769-1611,Data Not Available,38.404265,-122.72536
2700,C10-0000800-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,04/07/2021 00:00:00,04/07/2027 00:00:00,,Hanford Erudite,HerbNJoy,"Arjun Dave, Jeff Linden, Rajan Dave",Corporation,Data Not Available,102 Douty St S,Hanford,CA,Kings,93230,Rdave@herbnjoy.Com,(650) 336-5938,Data Not Available,36.3244313,-119.6454188
2701,C10-0000801-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,04/07/2021 00:00:00,04/07/2027 00:00:00,,Casey Crow Collective,Catalyst - DTLB,Elliot Lewis,Corporation,Data Not Available,"433 Pine Ave, Unit 500",Long Beach,CA,Los Angeles,90802,Elliotlewis6700@catalystcannabis.Co,(562) 370-3780,Data Not Available,33.772373,-118.192759
2702,C10-0000802-LIC,Canceled,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,04/12/2021 00:00:00,04/12/2025 00:00:00,,"Jwjc, Inc. [Equity Retailer]",WYLLOW [Equity Retailer],"Camille Roistacher, Charles Satrustegui, Josh Roistacher",Corporation,Data Not Available,2622 Robertson Blvd S,Los Angeles,CA,Los Angeles,90034,Camille@voyagedistribution.Com,(424) 241-3396,Data Not Available,34.037674,-118.388355
2703,C10-0000803-LIC,Expired,Annual,Commercial -  Retailer,Adult-Use and Medicinal,04/12/2021 00:00:00,04/12/2023 00:00:00,,"Cdxx, LLC",CDXX,"Luke  OBRIEN, Rodney  Hampton Jr.",Limited Liability Company,Data Not Available,4526 3rd St,San Francisco,CA,San Francisco,94124,Hello@highbridgedelivery.Com,(415) 603-0386,Data Not Available,37.736886,-122.390278
2704,C10-0000804-LIC,Surrendered,Annual,Commercial -  Retailer,Adult-Use and Medicinal,04/14/2021 00:00:00,04/14/2026 00:00:00,,Cannadel,Data Not Available,"Cede DeFalco, Dennis Hunter",Corporation,Data Not Available,"4036 Montgomery Dr, Unit B",Santa Rosa,CA,Sonoma,95405,Cede@cannadeldispensary.Com,(707) 494-9485,Data Not Available,38.453404,-122.672791
2021,C10-0000805-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,04/26/2021 00:00:00,04/26/2027 00:00:00,,East Of Eden Prunedale LLC,White Fire,"Darren Dykstra, Gavin Kogan, Howard Fisher, Kasra Ajir, Mark Collins, Mike Bitar, Omar Bitar, Tiffany Fiege",Limited Liability Company,Data Not Available,2329 San Miguel Canyon Rd,Salinas,CA,Monterey,93907,Licensing@grupoflor.Com,(831) 586-0768,Data Not Available,36.803301,-121.666851
1997,C10-0000806-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,04/27/2021 00:00:00,04/27/2027 00:00:00,,Hierba LLC [Equity Retailer],Hierba [Equity Retailer],"GHASSAN GHANEM, MYRA BARRERA",Limited Liability Company,Data Not Available,2625 E Cesar E Chavez Ave,Los Angeles,CA,Los Angeles,90033,Tghanem94@gmail.Com,(323) 770-1660,Data Not Available,34.045423,-118.204232
2022,C10-0000807-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,04/28/2021 00:00:00,04/28/2027 00:00:00,,"Happy Greenz, Inc [Equity Retailer]","HAPPY GREENZ, INC [Equity Retailer]",Arman Arshakyan,Sole Proprietorship,Data Not Available,748 - 750 Vermont Ave S,Los Angeles,CA,Los Angeles,90005,Adavtyan16@yahoo.Com,(424) 333-2211,Data Not Available,34.058447,-118.291372
2023,C10-0000808-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,05/03/2021 00:00:00,05/03/2026 00:00:00,,North Hills Society LLC [Equity Retailer],KANNALUV [Equity Retailer],"Ara Khurshudyan, Aram Haghverdi",Limited Liability Company,Data Not Available,"8660 N Woodley Ave, Unit 108",North Hills,CA,Los Angeles,91343,Aramhaghverdi7@gmail.Com,(818) 371-6889,Data Not Available,34.22798,-118.484726
2024,C10-0000809-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,05/04/2021 00:00:00,05/04/2026 00:00:00,,Marvins Mary J LLC,Marvins Mary J,"Mortaza  Tamim, Mostafa Tamim, Shoaib Tamim",Limited Liability Company,Data Not Available,2208 Needles Highway,Needles,CA,San Bernardino,92363,Mtamim24@gmail.Com,(702) 553-6240,Data Not Available,34.848663,-114.62098
2025,C10-0000810-LIC,Expired,Annual,Commercial -  Retailer,Adult-Use and Medicinal,05/10/2021 00:00:00,05/10/2023 00:00:00,,Sgi Retail LLC,SGI RETAIL LLC,"James Kim, Jon Avidor, Raquel Origel, Susan Hoy, Takayuki Sato",Limited Liability Company,Data Not Available,"36330 Hidden Springs Rd, B C",Wildomar,CA,Riverside,92595,Licensing@shrynegroup.Com,(415) 295-4777,Data Not Available,33.593621,-117.244873
2026,C10-0000811-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,05/11/2021 00:00:00,05/10/2027 00:00:00,,Puff La LLC [Equity Retailer],Puff LA [Equity Retailer],"ARACELI HERNANDEZ, TONY GHANEM",Limited Liability Company,Data Not Available,1912 E Cesar E Chavez Ave,Los Angeles,CA,Los Angeles,90033,Tghanem94@gmail.Com,(626) 646-3192,Data Not Available,34.049685,-118.214713
2027,C10-0000812-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,05/17/2021 00:00:00,05/17/2026 00:00:00,,Treehouse Botanicals Corporation [Equity Retailer],Treehouse Botanicals Corporation [Equity Retailer],"Ariel Mehrban, Jillian Goldsmith",Corporation,Data Not Available,11614 Venice Blvd W,Los Angeles,CA,Los Angeles,90066,Hello@treehousetrees.Com,(818) 264-5060,Data Not Available,34.044007,-118.298476
2028,C10-0000813-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,05/18/2021 00:00:00,05/18/2026 00:00:00,,Three Habitat Consulting Storke LLC,One Plant,"Aaron Serruya, Adam Wilks",Limited Liability Company,Data Not Available,"290 Storke Rd, Suite G",Goleta,CA,Santa Barbara,93117,Licensing@oneplant.Life,(805) 770-3275,Data Not Available,34.428369,-119.869184
2029,C10-0000814-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,05/24/2021 00:00:00,05/24/2026 00:00:00,,"Rockaway Enterprises, LLC","Rockaway Enterprises, LLC","Juan Garcia Flores, Thomas Rodriguez",Limited Liability Company,Data Not Available,450 Old County Rd,Pacifica,CA,San Mateo,94044,Licensing.Vhhc420@gmail.Com,(415) 272-8970,Data Not Available,37.609351,-122.495486
2020,C10-0000815-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,05/25/2021 00:00:00,05/25/2026 00:00:00,,"Santa Ana Ventures, Inc.",_,Edvin Mailyan,Corporation,Data Not Available,1821 Newport Cir,Santa Ana,CA,Orange,92705,Santaanaventures2023@gmail.Com,(760) 552-5446,Data Not Available,33.719178,-117.842867
2030,C10-0000816-LIC,Surrendered,Annual,Commercial -  Retailer,Adult-Use and Medicinal,05/26/2021 00:00:00,05/26/2026 00:00:00,,"Marvel S&S, Inc. [Equity Retailer]",Flower & Leaf [Equity Retailer],"Luis Calderon, Tanner Blackman, Vivian Um",Corporation,Data Not Available,1524 W Florence Ave,Los Angeles,CA,Los Angeles,90047,Marvelsands@gmail.Com,(818) 723-0668,Data Not Available,33.974371,-118.303364
2031,C10-0000817-LIC,Surrendered,Annual,Commercial -  Retailer,Adult-Use and Medicinal,05/26/2021 00:00:00,05/26/2026 00:00:00,,"Pnplxpress, Inc.",Pineapple Express Hollywood,Jaime Ortega,Corporation,Data Not Available,"1704 N Vine St, Unit 101",Los Angeles,CA,Los Angeles,90028,Info@pineappleventuresinc.Com,(866) 591-7820,Data Not Available,34.101912,-118.326491
2032,C10-0000818-LIC,Expired,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,05/27/2021 00:00:00,05/27/2024 00:00:00,,Southern Cannabis Inc.,Southern Cannabis Inc,"Melvina Starks, Yvette Hernandez",Corporation,Data Not Available,15937 W Arminta St,Van Nuys,CA,Los Angeles,91406,Info@southerncannabis.Com,(323) 572-4079,Data Not Available,34.21381603,-118.47659645
2033,C10-0000819-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/02/2021 00:00:00,06/02/2026 00:00:00,,"Revo Group, LLC","REVO GROUP, LLC","Anushavan Sargsyan, Romik Tsadourian",Limited Liability Company,Data Not Available,10125 N Sepulveda Blvd,Mission Hills,CA,Los Angeles,91345,Mikesargesyan@yahoo.Com,(818) 404-3231,Data Not Available,34.254444,-118.467796
2034,C10-0000820-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/02/2021 00:00:00,06/02/2026 00:00:00,,Authentic 909 LLC,STIIIZY Pomona,"Chaudhry Ali, Isaac Kim, James Kim, Tak Sato, Vivian Khong",Limited Liability Company,Data Not Available,1605 Holt Ave W,Pomona,CA,Los Angeles,91768,Licensing@shrynegroup.Com,(415) 295-4777,Data Not Available,34.062046,-117.776951
2035,C10-0000821-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/07/2021 00:00:00,06/07/2026 00:00:00,,Davisville Business Enterprises Inc,CLUB420,"Avi Kahan, Lauren Fontein, Michael Read, Mitchell Kahan, Robert Read",Corporation,Data Not Available,"240 Dorset Ct, Suite A",Dixon,CA,Solano,95620,Rob@420fstreet.Com,(530) 746-5122,Data Not Available,38.471129,-121.823482
2036,C10-0000822-LIC,Surrendered,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/07/2021 00:00:00,06/07/2023 00:00:00,,"Lompoc Green, Inc.",Lompoc Greens,Ihab Sahib,Corporation,Data Not Available,1501 W Ocean Way,Lompoc,CA,Santa Barbara,93436,Eddiesahib@gmail.Com,(619) 454-0933,Data Not Available,34.6396596,-120.4759715
2037,C10-0000823-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/07/2021 00:00:00,06/07/2026 00:00:00,,Summit Locations LLC,PACKS,"Kristopher  Luu, Michelle Khuu",Limited Liability Company,Data Not Available,"3551 Peck Rd, Suite 102",El Monte,CA,Los Angeles,91731,Michellekhuu94@gmail.Com,(626) 406-4822,Data Not Available,34.071941,-118.025546
2038,C10-0000824-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/10/2021 00:00:00,06/10/2026 00:00:00,,"Flor East Bay, LLC",Flor,"Darren Dykstra, Gavin Kogan, Howard Fisher, Kasra Ajir, Mustafa Bitar, Omar Bitar, Stephen Kim, Steve Podell",Limited Liability Company,Data Not Available,31000 Courthouse Dr,Union City,CA,Alameda,94587,Mike@grupoflor.Com,(831) 596-6000,Data Not Available,37.602056,-122.067704
2706,C10-0000825-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/10/2021 00:00:00,06/10/2026 00:00:00,,Positive Vibe,STIIIZY ParkMerced,"Charles Toney II, Chaudhry Ali, Eric Grayson, Isaac Kim, James Kim, Keena Middleton, Takayuki Sato, Vivian Khong",Corporation,Data Not Available,61 Cambon Dr,San Francisco,CA,San Francisco,94132,Licensing@shrynegroup.Com,(415) 295-4777,Data Not Available,37.717841,-122.473962
2883,C10-0000826-LIC,Expired,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,06/14/2021 00:00:00,06/14/2024 00:00:00,,"Eagle Eye-Ukiah, LLC","EAGLE EYE-UKIAH, LLC","Ana  Karen Garcia, GREGORY SCHOEPP",Limited Liability Company,Data Not Available,1414 State St S,Ukiah,CA,Mendocino,95482,Licensing.Vhhc420@gmail.Com,(415) 298-0948,Data Not Available,39.1280772,-123.2048373
2884,C10-0000827-LIC,Expired,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/21/2021 00:00:00,06/21/2025 00:00:00,,"Capital Growth Investments, Inc.",Kushella,Austin Todd,Corporation,Data Not Available,695 Williams Rd S,Palm Springs,CA,Riverside,92264,Atodd@capitalunitedbanking.Com,(866) 591-7802,Data Not Available,33.812458,-116.495654
2885,C10-0000828-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/21/2021 00:00:00,06/21/2026 00:00:00,,"314 La Brea, LLC [Equity Retailer]",Wonderbrett [Equity Retailer],"Brett Feldman, David Judaken, Mark Tung",Limited Liability Company,Data Not Available,314 La Brea Ave N,Los Angeles,CA,Los Angeles,90036,David@wonderbrettfarms.Com,(213) 494-1212,Data Not Available,34.076707,-118.343842
2886,C10-0000829-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/22/2021 00:00:00,06/22/2026 00:00:00,,Lake Murray Ventures LLC,Wellgreens and Wellgreens Everything Cannabis,"Bessma Loussia, Sarmad Hallak",Limited Liability Company,Data Not Available,5301 Lake Murray Blvd,La Mesa,CA,San Diego,91942,Sam@wellgreens.Store,(619) 439-7494,Data Not Available,32.775093,-117.044855
2887,C10-0000830-LIC,Expired,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,06/25/2021 00:00:00,06/25/2023 00:00:00,,"Nhc Slo, LLC",NHC SLO,Valnette Garcia,Limited Liability Company,Data Not Available,2640 Broad St,SN Luis Obisp,CA,San Luis Obispo,93401,Nhcbccapplications@gmail.Com,(805) 691-9096,Data Not Available,35.265462,-120.652648
2888,C10-0000831-LIC,Active,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,06/29/2021 00:00:00,06/29/2026 00:00:00,,Aces La Inc. [Equity Retailer],Highland Cannabis [Equity Retailer],"Asanka Wickramarachchi 	, Christopher Toro, Sonny Amin",Corporation,Data Not Available,738 Highland Ave N,Los Angeles,CA,Los Angeles,90038,Vrarrion@gmail.Com,(818) 795-5046,Data Not Available,34.08463,-118.33834
2889,C10-0000832-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/30/2021 00:00:00,06/30/2026 00:00:00,,Ventura Oaks Ventures LLC [Equity Retailer],ILLA Store [Equity Retailer],"Chanell Michaels, Kevin Williams, Paul Burgis, Scott Kim",Limited Liability Company,Data Not Available,4324 Jefferson Blvd W,Los Angeles,CA,Los Angeles,90016,Compliance.Vov@illacanna.Com,(714) 815-8944,Data Not Available,34.025389,-118.343762
2890,C10-0000833-LIC,Expired,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/30/2021 00:00:00,06/30/2024 00:00:00,,Grassy Grove LLC,"Fisherman's Wharf Place, SeaWeed","Desmond Morgan, John Wood, Romwald  Connolly",Limited Liability Company,Data Not Available,"2627 Taylor St, Suite 104",San Francisco,CA,San Francisco,94133,Desnromy@gmail.Com,(414) 596-2876,Data Not Available,37.80882796,-122.41589767
2891,C10-0000834-LIC,Surrendered,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/01/2021 00:00:00,07/01/2026 00:00:00,,Alluvium Inc.,Lemonnade Antioch,"Devlin Braswell, Elliot  Lewis, Kevin Singer, Michael  Gourkani, Patti Marie Coleman-Obrien, Senique Braswell",Corporation,Data Not Available,2625 Crow Ct,Antioch,CA,Contra Costa,94509,Patti.Alluvium@gmail.Com,(925) 354-1591,Data Not Available,38.009792,-121.84174
2892,C10-0000835-LIC,Expired,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/06/2021 00:00:00,07/06/2023 00:00:00,,Massflora LLC,Flwr Co Palm Springs CA,April Potter,Limited Liability Company,Data Not Available,577 E Sunny Dunes Rd,Palm Springs,CA,Riverside,92264,Support@flwrco.Shop,(760) 307-3032,Data Not Available,33.812054,-116.542311
2893,C10-0000836-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/07/2021 00:00:00,07/07/2026 00:00:00,,Pvilleca LLC,Sacred Roots,"Kelly Chiusano, Summer Bradley",Limited Liability Company,Data Not Available,651 Main St,Placerville,CA,El Dorado,95667,Kellychiusano@gmail.Com,(530) 391-0867,Data Not Available,38.729737,-120.79424
2894,C10-0000837-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/07/2021 00:00:00,07/07/2026 00:00:00,,Coastal Retail Lompoc LLC,Coastal,"Greg Gamet, James Kim, Laurie Holcomb, Marshall Minor, Richard Ormond, Tak Sato",Limited Liability Company,Data Not Available,"7840 West Ln, Suite F",Stockton,CA,San Joaquin,95210,M@coastalcalifornia.Com,(805) 420-4000,Data Not Available,38.019874,-121.293401
2895,C10-0000838-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/12/2021 00:00:00,07/12/2026 00:00:00,,"Demeter Retail Group, LLC [Equity Retailer]",Traditional [Equity Retailer],"Aaron Mamann, Pablo  Espinoza",Limited Liability Company,Data Not Available,4665 Pico Blvd W,Los Angeles,CA,Los Angeles,90019,Licensing@traditional.Com,(213) 459-3465,Data Not Available,34.048978,-118.337551
2896,C10-0000839-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/12/2021 00:00:00,07/12/2026 00:00:00,,14901 Sherman Way LLC [Equity Retailer],Valley Verde [Equity Retailer],"Arvin Khachiki, Vahe Amirian, Vladimir Shagoyan",Limited Liability Company,Data Not Available,14903 Sherman Way W,Van Nuys,CA,Los Angeles,91405,14901licensing@gmail.Com,(818) 599-2447,Data Not Available,34.201628,-118.457693
2897,C10-0000840-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/12/2021 00:00:00,07/12/2026 00:00:00,,"Nc6 Systems, Inc.",Deli by Caliva Hanford,"Greg Gamet, James Kim, Laurie  Holcomb Thompson, Marshall  Minor, Richard Ormond, Tak Sato",Corporation,Data Not Available,104 Douty St N,Hanford,CA,Kings,93230,Licensing@gocaliva.Com,(669) 234-4049,Data Not Available,36.326929,-119.63752001
2898,C10-0000841-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/15/2021 00:00:00,07/15/2026 00:00:00,,"Cb1 Coastside, LLC",Bloom Room,"Adam Zollinger, Daniel Bornstein, Dimitry  Shkolnikov, Renuka Bornstein, Svetlana  Shkolnikov",Limited Liability Company,Data Not Available,1726 Palmetto Ave,Pacifica,CA,San Mateo,94044,Sveta@citrushill.Org,(415) 680-5139,Data Not Available,37.635411,-122.492339
2899,C10-0000842-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/16/2021 00:00:00,07/16/2026 00:00:00,,Coalinga Retail Partners LLC,Coalinga Retail Partners LLC,"Brandon Johnson, Casey Dalton, Daniel Firtel, Ryan  Johnson, Thomas  Linovitz",Limited Liability Company,Data Not Available,144 Durian Ave E,Coalinga,CA,Fresno,93210,Bcc-Licensing@cacannabisfactory.Com,(818) 635-8795,Data Not Available,36.140615,-120.360542
2900,C10-0000843-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/20/2021 00:00:00,07/20/2026 00:00:00,,"Emerald Skyway, LLC",Valley Farms,"Andrew  Wesley, Brook Eagle, Charles  Wesley, Martin Wesley, Micalah Frey, William Tomlinson",Limited Liability Company,Data Not Available,"1610 Moffett St, Suite A",Salinas,CA,Monterey,93905,Info@enjoyvalleyfarms.Com,(831) 316-5207,Data Not Available,36.65943,-121.609411
2901,C10-0000844-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/20/2021 00:00:00,07/20/2026 00:00:00,,"Element 7 Marina, LLC","ELEMENT 7 MARINA, LLC","Angilbert Sarkis, Kevin Singer, Robert Divito",Limited Liability Company,Data Not Available,234 Reservation Rd,Marina,CA,Monterey,93933,Robert@e7ca.Com,(312) 823-7638,Data Not Available,36.685349,-121.797246
2902,C10-0000845-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/21/2021 00:00:00,07/21/2026 00:00:00,,"Duxov, LLC [Equity Retailer]",Nature's Spot [Equity Retailer],"Artur Abovyan, Julie Pena, Mesrop Khoudagoulian, Serg Pogosyan",Limited Liability Company,Data Not Available,13312 W Van Nuys Blvd,Pacoima,CA,Los Angeles,91331,DuxovLLC@gmail.Com,(818) 482-5010,Data Not Available,34.265023,-118.423229
2903,C10-0000846-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/21/2021 00:00:00,07/21/2026 00:00:00,,Ecwc Partners Inc,NUG,"John Oram, Nico Enea",Corporation,Data Not Available,11888 San Pablo Ave,El Cerrito,CA,Contra Costa,94530,Licensing@nug.Com,(510) 409-9543,Data Not Available,37.929548,-122.320898
2904,C10-0000847-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/22/2021 00:00:00,07/22/2026 00:00:00,,Gbh Parlier LLC,GBH Parlier LLC,"Frederick Fagundes, Michael Fagundes, Philip Fagundes, Ralph Fagundes",Limited Liability Company,Data Not Available,"885 Manning Ave E, Unit 200",Parlier,CA,Fresno,93648,Marc@greenbrierhldgs.Com,(209) 201-2889,Data Not Available,36.60574,-119.531412
2929,C10-0000848-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/26/2021 00:00:00,07/26/2026 00:00:00,,Sgi Suisun LLC,STIIIZY SUISUN,"Chaundry Ali, Isaac Kim, James Kim, Tak Sato, Vivian Khong",Limited Liability Company,Data Not Available,521 Railroad Ave,Suisun City,CA,Solano,94585,Licensing@shrynegroup.Com,(415) 295-4777,Data Not Available,38.261739,-122.010381
2930,C10-0000849-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,07/26/2021 00:00:00,07/26/2026 00:00:00,,Good Times Crenshaw LLC [Equity Retailer],Data Not Available,"Hakika Keith-Sturgis, Norman Yousif",Limited Liability Company,Data Not Available,4233 Crenshaw Blvd S,Los Angeles,CA,Los Angeles,90008,Kika@lifedevelopmentgroup.Org,(323) 439-6760,Data Not Available,34.007209,-118.33523
2931,C10-0000850-LIC,Surrendered,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,07/30/2021 00:00:00,07/30/2024 00:00:00,,Community Development LLC,Data Not Available,"Jacob Telo, Nicholas Wolin",Limited Liability Company,Data Not Available,311 N Indian Canyon Dr,Palm Springs,CA,Riverside,92262,Info@co-Dvlp.Com,(949) 579-0190,Data Not Available,33.82700096,-116.54558277
2932,C10-0000851-LIC,Surrendered,Annual,Commercial -  Retailer,Adult-Use and Medicinal,08/03/2021 00:00:00,08/03/2024 00:00:00,,"The 420 Lounge, LLC",Cookies Palm Springs,Edvin Mailyan,Limited Liability Company,Data Not Available,"777 Palm Canyon Dr N, Suite 101",Palm Springs,CA,Riverside,92262,Edvin818@gmail.Com,(818) 384-9021,Data Not Available,33.8155226,-116.5467764
2933,C10-0000852-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,08/03/2021 00:00:00,08/03/2026 00:00:00,,Vvs Panorama LLC,Erb & Arbor,Sevan Toroussian,Limited Liability Company,Data Not Available,8717 Van Nuys Blvd N,Panorama City,CA,Los Angeles,91402,Rhillnegrete@gmail.Com,(305) 923-3438,Data Not Available,34.227928,-118.450496
2934,C10-0000853-LIC,Expired,Annual,Commercial -  Retailer,Adult-Use and Medicinal,08/04/2021 00:00:00,08/04/2025 00:00:00,,"Downtown Marijuana, LLC",CULTURE CANNABIS CLUB,"Feng Chen, Hwa Yun, Julie Le, Michael Lee",Limited Liability Company,Data Not Available,"12540 Heacock St, Unit 1-4",Moreno Valley,CA,Riverside,92553,Juleslelosa@gmail.Com,(714) 317-9043,Data Not Available,33.938259,-117.243454
2935,C10-0000854-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,08/05/2021 00:00:00,08/05/2026 00:00:00,,The Green Co. Dispensary Inc.,We Roll Up,"Daniel  Roescheisen, Michael Esposito, Ruben  Cervantes",Corporation,Data Not Available,1705 S Gaffey St,San Pedro,CA,Los Angeles,90731,Michael@werollup.Com,(323) 997-3255,Data Not Available,33.72855666,-118.29244755
2936,C10-0000855-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,08/09/2021 00:00:00,08/09/2026 00:00:00,,"Berryessa Holdings, LLC",The Hook,"Bryce Berrryessa, Kyle Giorchino",Limited Liability Company,Data Not Available,11 Hanger Way,Watsonville,CA,Santa Cruz,95076,Bryce@hookoutlet.Com,(831) 818-2956,Data Not Available,36.929477,-121.790291
2937,C10-0000856-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,08/09/2021 00:00:00,08/09/2026 00:00:00,,"Platinum Connection, LLC","Platinum Connection, LLC","Charles Rutledge, Charles Woody, David  Whited",Limited Liability Company,Data Not Available,685 Noble Ave,Farmersville,CA,Tulare,93223,Ryan@platinum-Connection.Com,(559) 308-3802,Data Not Available,36.3262177,-119.2134703
18773,C10-0000857-LIC,Surrendered,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,08/09/2021 00:00:00,08/09/2023 00:00:00,,Pbbp LLC,Queen of Dragons,Timothy Wright,Limited Liability Company,Data Not Available,"1147 Yourman Rd, Suite 2-B",Heber,CA,Imperial,92249,PbbpLLC@gmail.Com,(530) 206-6874,Data Not Available,32.733607,-115.499398
2938,C10-0000858-LIC,Expired,Annual,Commercial -  Retailer,Adult-Use and Medicinal,08/09/2021 00:00:00,08/09/2024 00:00:00,,Pbbp LLC,"PBBP, LLC",Timothy Wright,Limited Liability Company,Data Not Available,"1131 Yourman Rd, Suite 1-A",Heber,CA,Imperial,92249,PbbpLLC@gmail.Com,(530) 206-6874,Data Not Available,32.733306,-115.499154
2939,C10-0000859-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,08/11/2021 00:00:00,08/11/2026 00:00:00,,"Currnt Veterans Wildomar South, LLC",The Cake House,"Ilham Polis, Matthew Matti, Ronald  Holguin, Saad Pattah, Sahara Bernes",Limited Liability Company,Data Not Available,"32475 Clinton Keith Rd, Unit 104a",Wildomar,CA,Riverside,92595,Geo@cakehousecannabis.Com,(951) 422-2253,Data Not Available,33.588955,-117.252851
